id,default_flag,days_past_due,balance,credit_limit,external_score
3255,0,0,386.1999078,1900,984
3256,1,0,407.8243535,500,384
3257,1,87,1627.913062,2000,710
3258,0,3,746.5572247,1100,68
3259,1,53,787.7740074,800,32
3260,0,4,505.6067765,1100,566
3261,0,19,153.8212118,800,372
3262,1,35,384.033867,800,414
3263,0,0,578.6106522,1800,909
3264,1,10,393.4037759,400,252
3265,0,0,369.485758,1200,832
3266,0,137,956.965654,1300,71
3267,1,92,57.01380018,200,130
3268,0,0,1051.864074,1600,688
3269,0,1,1632.78521,1700,692
3270,0,0,502.2027036,1200,480
3271,1,1,657.8124046,700,266
3272,0,3,326.6633392,2000,841
3273,1,0,1052.53408,1100,408
3274,0,0,1051.406678,1200,588
3275,1,79,50.87362908,200,12
3276,1,6,140.3690452,500,76
3277,1,42,220.3713153,800,271
3278,0,0,1826.504464,2300,844
3279,1,35,230.2973838,1300,543
3280,0,2,149.7571314,800,87
3281,0,11,1672.318201,2400,797
3282,1,0,165.3677605,200,170
3283,1,1,39.11722072,500,83
3284,0,0,359.1860756,800,950
3285,0,3,270.4822711,1700,820
3286,0,28,1276.770926,1400,471
3287,0,0,872.0291407,900,481
3288,1,0,128.8727013,700,199
3289,0,1,397.0137896,800,437
3290,0,2,1350.244102,2200,988
3291,0,0,268.8159687,2000,772
3292,0,12,1359.964311,1800,916
3293,0,1,990.2420025,2000,930
3294,0,4,346.81571,500,19
3295,0,30,22.848615,200,61
3296,1,44,986.7863237,1100,568
3297,0,4,299.3405437,500,243
3298,0,0,595.217505,1200,700
3299,0,6,155.7252475,200,94
3300,0,9,1001.698901,1200,591
3301,0,1,180.5199381,1300,752
3302,0,1,53.19612881,300,363
3303,0,2,1156.048862,1600,772
3304,0,18,449.0347692,1000,419
3305,0,6,391.0617357,500,221
3306,1,60,137.9522572,400,384
3307,1,24,323.1250495,1000,312
3308,0,2,940.4544391,1300,537
3309,1,36,596.7599392,700,323
3310,0,0,23.27233198,600,234
3311,0,3,794.7678031,1200,384
3312,1,3,697.7579672,800,14
3313,0,4,98.01225296,300,364
3314,1,2,495.21926,500,50
3315,0,2,79.37166797,400,417
3316,1,3,606.3682811,800,376
3317,0,1,956.2049717,1800,868
3318,0,3,337.9854239,400,636
3319,1,43,1364.244589,1500,520
3320,0,0,1350.857484,1600,834
3321,0,9,613.5779639,1100,799
3322,1,4,671.991378,700,185
3323,1,54,7.206169657,500,173
3324,1,6,416.0015638,700,388
3325,1,0,57.02098443,500,275
3326,1,5,386.6282832,800,367
3327,0,5,60.7431555,200,75
3328,1,2,401.7361615,1300,508
3329,0,375,271.5125396,500,198
3330,0,0,922.3354948,1200,731
3331,1,55,625.6180686,1600,965
3332,0,2,178.9039634,1500,889
3333,0,3,811.6613806,1200,562
3334,0,21,75.1173228,600,405
3335,0,2,130.6035277,900,671
3336,0,15,879.4326352,2000,751
3337,0,0,630.3999245,1900,913
3338,0,0,987.5008113,1000,690
3339,0,1,1021.115643,2100,723
3340,1,53,492.9927502,800,170
3341,0,4,1151.743784,1600,995
3342,1,8,23.27928268,800,410
3343,0,333,180.8866526,600,243
3344,0,1,1139.48219,1500,572
3345,0,2,14.25271896,400,143
3346,1,31,333.9454075,800,468
3347,0,0,928.0544271,1400,759
3348,1,1,177.8312193,400,225
3349,0,7,59.08044489,200,166
3350,0,0,401.9418244,1100,588
3351,0,1,92.99648176,800,648
3352,0,0,443.4609785,1800,940
3353,1,0,389.6671065,900,498
3354,1,55,804.5522444,900,184
3355,0,0,633.3172738,1500,804
3356,0,1,148.9206371,300,316
3357,1,49,253.0049781,1000,239
3358,1,0,378.4582536,1500,595
3359,0,1,579.9107684,800,662
3360,0,25,1118.69475,1500,604
3361,0,0,376.0212244,800,740
3362,0,0,130.7800818,200,34
3363,0,3,655.4175385,1800,832
3364,0,3,883.5322491,1200,814
3365,1,40,161.4860248,1300,580
3366,0,4,4.608610789,700,573
3367,0,0,47.57800047,1300,844
3368,0,4,9.846467312,200,145
3369,0,2,16.49072766,500,661
3370,0,5,1394.247841,1400,827
3371,0,2,231.0237903,1600,674
3372,0,0,647.7554361,900,845
3373,1,18,1075.13095,1200,505
3374,0,12,261.6093364,500,489
3375,0,2,192.6822106,800,643
3376,0,11,376.0760745,500,647
3377,0,1,183.2703306,200,311
3378,0,10,492.0477779,700,498
3379,0,2,1201.046123,1700,649
3380,0,277,1761.874123,2100,854
3381,0,1,823.6064207,2100,716
3382,1,0,905.181647,1000,383
3383,1,0,624.3715614,1100,439
3384,1,12,43.88856668,200,298
3385,0,2,366.0292148,1400,587
3386,0,1,888.3643779,1100,646
3387,0,0,519.8585795,1200,644
3388,0,0,1377.117128,2000,968
3389,0,23,456.7876527,800,439
3390,0,1,130.6724112,1500,634
3391,0,0,1056.685071,1200,517
3392,0,0,431.6430817,1700,972
3393,0,0,274.5437868,900,583
3394,0,2,487.2988938,2400,921
3395,0,0,246.2526323,1700,970
3396,0,0,845.5666908,1100,546
3397,0,11,75.54120171,300,18
3398,1,31,1020.356464,1900,600
3399,1,3,73.21772579,1000,380
3400,0,0,18.05379273,200,388
3401,0,2,140.1799382,800,424
3402,1,0,698.7757422,1000,622
3403,1,4,173.0236024,300,42
3404,0,6,980.9804612,1100,406
3405,1,1,253.0925434,300,389
3406,1,0,719.0303222,800,253
3407,0,7,237.3055745,600,287
3408,1,0,179.3193145,400,190
3409,0,2,870.4360885,1200,652
3410,0,1,161.4719893,200,313
3411,1,11,889.190417,1100,526
3412,0,73,112.0453954,300,13
3413,0,0,41.40615405,200,864
3414,0,0,557.1864215,1000,399
3415,1,0,256.575212,800,313
3416,1,0,388.3967562,1100,429
3417,0,9,1246.294929,1300,653
3418,1,8,552.2442809,600,645
3419,0,0,13.69985525,900,570
3420,1,18,412.5310957,1000,511
3421,0,0,247.9281885,1300,868
3422,0,6,954.6392782,2700,912
3423,0,0,649.4467722,1100,719
3424,0,14,461.4688563,700,676
3425,1,0,359.0838768,1900,793
3426,0,0,1096.577753,1100,685
3427,0,0,78.53738697,900,205
3428,0,1,744.5480008,1200,641
3429,0,10,1336.524261,1500,937
3430,0,0,156.4313655,1200,671
3431,0,9,342.4930664,400,213
3432,1,0,566.0502715,700,585
3433,0,0,450.6879438,500,439
3434,1,31,361.1623876,400,478
3435,0,7,871.4086218,900,598
3436,1,106,666.1154503,1100,876
3437,0,1,319.5416236,600,345
3438,1,47,1541.715182,1700,7
3439,0,4,1419.922085,2400,857
3440,0,0,1057.691638,2400,905
3441,1,5,0.778126739,300,108
3442,0,0,75.42300244,200,155
3443,1,0,1650.001476,2100,856
3444,1,19,152.0939812,200,31
3445,1,1,859.4261674,1100,660
3446,0,467,461.4594065,700,396
3447,1,0,724.8250428,1400,137
3448,0,1,371.0314989,600,158
3449,1,40,130.0517066,300,32
3450,1,7,731.0048448,1300,624
3451,1,9,48.13803086,1100,560
3452,0,96,99.45381024,400,178
3453,0,5,223.1637884,1000,487
3454,1,1,58.63544132,1100,25
3455,0,9,485.0979282,800,218
3456,0,2,1464.187127,1800,662
3457,1,0,696.0954309,1500,639
3458,0,1,1741.479323,2200,830
3459,0,1,104.5969237,800,305
3460,0,0,1068.461757,1800,901
3461,0,3,1543.428761,2400,881
3462,0,4,358.6499995,700,584
3463,0,1,494.2167859,500,473
3464,1,18,641.1883873,1400,642
3465,0,2,2047.888856,2200,809
3466,0,0,697.0150703,1400,711
3467,0,0,1742.450856,2200,859
3468,1,3,503.0946008,900,374
3469,0,3,115.898671,700,204
3470,0,0,252.039144,900,718
3471,0,11,736.4271406,1100,300
3472,1,0,373.4628116,600,175
3473,0,11,329.5021948,700,296
3474,0,4,478.0562287,900,314
3475,1,11,119.4053816,200,3
3476,0,11,1045.46454,1700,995
3477,0,4,1825.766728,2000,982
3478,0,156,497.7325696,800,195
3479,1,1,21.69797803,1200,284
3480,0,8,166.2558936,200,150
3481,1,1,307.3171685,400,34
3482,1,0,776.7967253,900,153
3483,0,22,69.86230541,200,3
3484,0,0,10.02372189,1000,291
3485,0,0,2060.246668,2600,989
3486,1,77,993.8877371,1400,694
3487,0,6,1095.352723,1500,320
3488,0,0,906.999653,1100,689
3489,0,0,1865.201453,1900,781
3490,1,8,344.9148987,800,270
3491,1,7,823.6042968,900,382
3492,0,12,522.8100199,800,208
3493,0,2,287.9539169,900,255
3494,1,760,105.8176879,200,190
3495,1,13,771.4655772,1500,189
3496,0,30,257.8317882,800,205
3497,0,3,934.5125684,2300,894
3498,0,0,176.9907588,400,172
3499,0,1,932.006145,1700,816
3500,0,0,1661.858522,2200,881
3501,0,0,724.0866098,1500,906
3502,0,0,487.5423913,800,371
3503,1,1,791.4556448,1000,233
3504,0,5,655.1261349,1200,535
3505,0,0,357.2062328,1400,753
3506,1,4,291.1296004,400,157
3507,0,5,290.9841369,400,277
3508,1,0,348.243809,500,475
3509,0,1,132.4553717,800,22
3510,1,1,114.3500059,300,113
3511,0,2,766.2471255,900,349
3512,0,0,605.8060238,1400,862
3513,0,0,99.70041072,400,84
3514,0,9,356.5728285,1100,261
3515,1,0,564.5509091,1100,221
3516,0,0,1090.281353,1400,826
3517,0,0,32.24346009,1200,676
3518,1,35,786.2656157,1400,849
3519,1,0,202.213919,1700,574
3520,0,20,803.322195,1000,205
3521,0,2,1067.583521,1100,583
3522,0,0,370.0910405,1200,973
3523,1,1,460.5101807,1000,685
3524,1,15,279.3556892,500,81
3525,0,1,473.9004459,1300,828
3526,1,1737,686.6812429,800,489
3527,1,14,1292.785644,2100,603
3528,1,3,70.35382968,200,98
3529,0,3,1023.136386,1200,602
3530,1,0,604.9243943,700,376
3531,1,1,489.0048741,600,180
3532,1,22,242.047929,1700,664
3533,0,0,604.5263877,700,437
3534,0,9,50.71666101,1100,895
3535,0,13,438.2705457,800,471
3536,0,0,471.258878,500,310
3537,0,1,223.1262571,1000,575
3538,1,38,600.0706807,1500,958
3539,0,3,886.6454206,900,379
3540,1,0,840.3938737,1500,598
3541,0,0,94.07994358,1700,929
3542,0,3,2252.985347,2300,813
3543,0,4,1065.955336,1400,93
3544,1,37,251.4947058,500,438
3545,1,14,190.1959176,700,384
3546,0,4,125.8059042,200,175
3547,1,11,80.47824486,400,2
3548,1,70,935.0824277,1100,580
3549,0,278,120.4361252,600,197
3550,0,2,108.9695769,1000,560
3551,0,1,1408.34453,1800,837
3552,1,23,74.86867213,900,639
3553,0,3,200.277862,1100,457
3554,1,1,61.41616054,800,12
3555,1,0,664.818513,700,291
3556,0,5,182.0508936,200,77
3557,1,0,644.5831532,900,358
3558,1,34,811.9534682,1100,563
3559,0,0,812.7227558,1200,570
3560,0,386,1538.30631,1600,139
3561,0,15,344.4094567,600,459
3562,0,0,736.9421814,1300,768
3563,0,0,1142.38368,1800,876
3564,0,0,627.0670357,700,416
3565,1,0,325.7445911,1000,257
3566,0,12,498.2579588,1200,934
3567,1,6,1375.912734,1500,411
3568,1,27,349.1278397,600,52
3569,0,6,36.50657695,400,66
3570,0,1,138.4033187,1000,758
3571,0,3,213.9009075,1200,648
3572,0,3,646.817905,1100,748
3573,1,0,1488.728505,1500,15
3574,0,0,14.0767819,1200,718
3575,0,0,1343.051065,1400,833
3576,0,19,51.56615183,700,367
3577,0,0,40.85435045,500,219
3578,1,5,897.8165004,900,31
3579,1,13,29.53835713,200,99
3580,0,0,2257.197712,2300,998
3581,1,3,93.66922121,200,129
3582,0,125,851.7411948,1000,500
3583,0,9,942.0193179,1500,849
3584,0,10,15.70192695,200,149
3585,0,3,158.7828912,1300,953
3586,1,292,105.3620329,600,159
3587,0,13,154.6557794,400,423
3588,1,1,152.8023503,200,171
3589,0,1,694.3524434,700,251
3590,0,1,323.6092049,400,329
3591,0,0,329.8460125,1800,755
3592,0,0,1707.777323,3000,974
3593,0,4,224.79239,700,259
3594,1,2,164.3589756,200,168
3595,0,2,691.6246259,700,166
3596,0,0,569.3587649,800,666
3597,0,161,426.7187812,900,294
3598,0,0,377.1392522,2100,749
3599,0,4,2279.816712,2500,913
3600,0,0,429.40962,900,764
3601,0,0,1602.572365,2000,640
3602,1,15,453.3698076,700,139
3603,0,0,1681.077348,2700,984
3604,0,0,130.8749494,1200,653
3605,1,0,157.1943398,700,239
3606,0,1,371.0896071,800,568
3607,1,298,216.3277159,1900,631
3608,0,0,151.4038586,2600,804
3609,0,6,1112.88318,2100,933
3610,1,3,9.992368964,200,187
3611,0,3,375.6636315,1200,825
3612,0,3,619.3389192,700,545
3613,0,35,192.2138779,800,233
3614,0,30,792.6037854,1800,141
3615,0,2,534.5299235,800,504
3616,0,32,97.71767123,300,64
3617,0,11,380.9496874,400,307
3618,1,5,654.8071417,1100,529
3619,0,15,129.6590084,700,457
3620,0,0,723.2408197,1300,896
3621,1,3,494.5378615,1000,446
3622,0,0,357.6817188,500,147
3623,1,3,566.4571828,700,456
3624,1,10,581.2888086,1300,679
3625,0,0,128.9216361,1700,699
3626,0,0,1461.260446,1600,777
3627,0,9,984.5191002,1000,646
3628,1,7,536.8481633,700,219
3629,0,0,456.1745341,1400,566
3630,0,0,178.2770897,300,259
3631,0,1,1177.983864,2500,902
3632,0,0,1545.932683,1700,701
3633,1,62,563.9878089,900,477
3634,0,0,494.811108,800,221
3635,1,15,124.6723123,1600,525
3636,1,25,485.3285011,500,173
3637,0,0,423.3417294,900,826
3638,1,6,587.6158428,600,20
3639,1,0,92.02487306,200,132
3640,0,0,1205.242059,1300,194
3641,0,1,259.3055709,1700,940
3642,0,0,403.943223,2000,795
3643,0,0,38.52836171,1300,789
3644,0,11,177.2480414,200,129
3645,1,1,773.3506375,800,389
3646,0,5,134.8330211,500,505
3647,0,0,2226.794503,2300,693
3648,0,0,1422.399277,1700,753
3649,0,57,481.7655836,1500,557
3650,0,0,122.4060723,300,669
3651,0,2,135.6274115,1500,754
3652,1,45,437.5689023,700,690
3653,0,1,458.1342479,1900,949
3654,1,2,398.3111649,500,18
3655,1,39,15.46885389,200,174
3656,0,0,695.1807947,2500,863
3657,0,0,303.0312382,900,693
3658,0,1,591.8104667,1800,690
3659,0,26,27.70289892,900,456
3660,0,0,910.1625512,2000,811
3661,1,0,121.1111025,500,340
3662,0,9,449.3010319,1100,176
3663,1,34,251.286457,500,309
3664,0,11,1078.260796,2200,927
3665,0,1,46.54929847,900,745
3666,1,22,117.2885172,1300,450
3667,0,3,510.6131785,700,215
3668,0,0,138.2284589,1900,885
3669,0,0,458.6209061,600,276
3670,0,10,541.8362258,1400,605
3671,0,14,647.8946922,1300,766
3672,0,4,679.9029522,1100,879
3673,0,29,1237.316268,1500,131
3674,1,0,451.7283199,2000,796
3675,0,14,55.09869794,200,177
3676,1,55,560.450774,1300,494
3677,0,0,1401.921762,1500,719
3678,0,0,488.7938359,1900,757
3679,1,5,672.7314883,800,319
3680,0,0,1416.166364,2200,933
3681,0,0,248.3818504,600,56
3682,1,0,135.4215796,800,67
3683,0,1,61.50930339,900,255
3684,0,7,1048.525173,1300,549
3685,0,1,387.7428812,1400,557
3686,0,6,502.6107662,600,636
3687,0,6,146.6817832,1100,502
3688,0,0,169.5766604,1100,706
3689,0,9,1984.253187,2000,924
3690,0,26,54.35743639,1600,952
3691,1,13,853.3858689,1700,681
3692,0,116,180.5908295,800,207
3693,0,0,402.4591253,500,489
3694,0,11,443.6119931,2300,873
3695,1,0,698.0025786,800,273
3696,0,0,1359.373901,2100,800
3697,0,1,711.1320773,800,573
3698,0,5,442.2466631,700,439
3699,0,1,1191.330272,1600,953
3700,0,15,551.4544985,800,259
3701,1,17,491.3511425,500,361
3702,0,1,1032.828215,1600,706
3703,0,1,278.2438485,900,349
3704,0,21,405.489649,600,75
3705,0,0,76.76110295,1000,925
3706,0,0,1028.293935,1600,860
3707,1,12,106.8744672,200,104
3708,0,3,12.80826988,400,398
3709,1,0,460.1450458,800,264
3710,1,0,221.1675018,1000,29
3711,0,3,636.4365235,1800,744
3712,1,9,360.058057,800,49
3713,1,0,1002.362795,1200,580
3714,0,2,134.1372252,200,190
3715,0,1,300.0998502,900,527
3716,0,16,5.193393143,200,100
3717,0,3,35.78472141,400,459
3718,0,0,198.6127941,700,410
3719,0,0,221.6085203,1200,547
3720,0,0,999.5485657,1000,575
3721,1,1,458.8827882,600,200
3722,0,0,637.79937,1600,759
3723,1,0,147.856106,200,169
3724,0,3,214.7809923,1200,708
3725,1,0,356.8823433,1000,594
3726,1,47,339.9031552,400,143
3727,0,15,58.68969567,400,154
3728,0,18,89.72209768,700,97
3729,0,0,132.4009057,1300,790
3730,0,0,767.0642531,900,684
3731,1,0,169.4188723,700,300
3732,0,0,475.3652233,1100,633
3733,0,9,532.1427406,1100,545
3734,0,39,389.7028326,900,694
3735,1,0,310.2739822,500,422
3736,0,0,1361.588858,1600,684
3737,0,0,113.3572038,1300,650
3738,0,30,139.0432021,800,562
3739,0,54,82.26739369,200,119
3740,0,23,1090.2224,1400,602
3741,0,5,303.2654313,800,541
3742,0,2,2489.393706,2700,991
3743,1,1,112.0333951,1100,260
3744,0,0,235.1003964,800,284
3745,0,2,73.95571904,300,37
3746,0,14,650.6126833,700,260
3747,1,2,451.5349019,600,228
3748,0,3,734.3202237,2200,880
3749,0,2,456.1834207,1400,682
3750,0,1,1562.642136,1600,711
3751,1,88,20.29991843,1100,992
3752,0,13,441.8617198,800,372
3753,0,0,593.4187511,1900,823
3754,1,33,674.9651026,900,693
3755,0,0,620.284735,1000,818
3756,0,3,174.0147838,500,124
3757,0,2,441.0224732,900,266
3758,0,7,746.5934754,800,332
3759,1,1,202.6312813,500,390
3760,0,0,277.2942202,1300,512
3761,1,1,36.67527799,600,443
3762,0,1,78.29320929,1300,572
3763,1,1,211.4180035,500,416
3764,0,0,494.550215,1100,572
3765,1,0,268.6228725,2000,654
3766,1,4,388.161246,1300,862
3767,0,5,826.3442528,1800,760
3768,0,1,269.345856,600,430
3769,0,16,79.00818283,800,32
3770,0,3,58.38284205,200,75
3771,0,2,181.2681338,2000,810
3772,0,3,986.4545658,1400,855
3773,1,186,284.5626808,400,257
3774,0,1,416.1567652,700,430
3775,1,35,480.1616088,700,496
3776,0,11,431.0500098,600,79
3777,1,311,454.1100759,700,91
3778,0,13,614.9613556,1300,766
3779,0,0,159.8383549,1300,736
3780,0,2,324.4309134,400,462
3781,0,1,535.0217141,1100,776
3782,0,17,98.72431152,500,524
3783,1,62,223.518307,300,31
3784,0,8,1546.009581,1900,674
3785,0,0,495.3240178,800,315
3786,0,1,19.45353307,700,407
3787,1,8,1451.008457,1600,689
3788,1,7,95.0946611,700,576
3789,1,4,431.7868295,700,544
3790,1,23,57.57674468,300,348
3791,1,5,30.22822233,200,75
3792,0,0,1270.702502,1600,967
3793,1,89,528.1987617,600,316
3794,0,3,561.7776995,1800,821
3795,0,15,586.987322,900,322
3796,0,0,32.9140223,1500,859
3797,0,0,681.3889001,1600,727
3798,1,30,250.3935946,1200,201
3799,1,3,391.3840252,900,406
3800,0,0,1290.967896,1300,750
3801,0,9,437.7064334,800,306
3802,1,0,813.759529,1100,169
3803,0,3,149.3961831,200,48
3804,0,1,511.804432,700,689
3805,0,0,262.6557491,1300,858
3806,0,6,754.2225341,1100,597
3807,1,0,211.3827396,900,486
3808,0,0,109.2778781,800,646
3809,1,22,347.8026965,1200,557
3810,1,3,262.6229686,500,116
3811,0,1,342.0175361,1100,92
3812,0,16,579.3957424,800,305
3813,0,279,196.2803722,200,19
3814,0,10,1935.942536,2400,808
3815,0,1,475.7145631,900,274
3816,1,4,1284.912992,1400,733
3817,0,168,309.9915693,700,465
3818,0,4,1664.009598,2500,992
3819,1,1,19.40249239,400,255
3820,1,47,361.453361,800,343
3821,0,2,143.7906911,600,6
3822,0,0,1599.347669,1700,924
3823,0,0,582.7051616,1500,597
3824,0,1,1872.489314,2200,911
3825,0,21,817.3271424,1100,328
3826,0,0,11.28326228,1100,407
3827,0,0,49.52341552,200,888
3828,1,96,407.0940301,800,82
3829,0,1,130.0527392,2300,921
3830,0,0,1485.662929,2200,924
3831,0,0,106.2960537,200,108
3832,1,2,273.0236958,1000,278
3833,0,0,1500.056047,1700,977
3834,0,2,431.2486914,1800,907
3835,1,0,273.2270166,900,405
3836,0,2,151.0804277,900,603
3837,0,1,1704.034788,1800,809
3838,0,0,166.5418828,500,672
3839,0,1,278.3233252,800,600
3840,1,0,1043.693346,1500,698
3841,1,6,896.2968693,1100,528
3842,1,0,626.249705,900,235
3843,0,4,276.3648034,400,75
3844,0,1,468.5170208,1000,476
3845,0,3,948.9003333,1400,897
3846,0,10,1191.480195,2100,787
3847,0,0,1513.84961,1800,974
3848,0,9,1873.425163,2500,744
3849,1,15,1110.857089,2200,657
3850,0,17,63.00650099,600,446
3851,0,2,112.8699368,800,366
3852,1,2,70.87963659,1400,566
3853,0,0,344.8235097,1300,596
3854,0,11,248.3108045,300,145
3855,1,2,828.8095294,900,394
3856,0,27,793.9636275,1200,666
3857,0,0,1181.213736,1300,702
3858,0,0,831.5401487,1300,521
3859,0,1,212.2535539,1200,231
3860,0,0,1848.591566,1900,968
3861,0,0,7.674944389,200,13
3862,0,0,1012.77723,1100,863
3863,0,0,1293.603308,1600,919
3864,0,25,604.5110024,700,287
3865,1,0,224.7052237,1000,585
3866,0,0,192.156205,500,711
3867,1,1,580.6393435,600,42
3868,0,11,114.0727992,1100,700
3869,0,0,364.8744878,800,402
3870,1,4,308.0791249,1000,407
3871,0,0,415.7024391,500,198
3872,1,0,1018.67072,1400,635
3873,0,13,1887.21082,2800,772
3874,0,0,554.7146534,600,799
3875,0,0,1872.814234,2500,904
3876,0,4,766.1521114,1600,949
3877,0,7,872.7298531,1900,639
3878,0,3,721.1877532,1100,721
3879,1,2,20.59731159,200,87
3880,0,6,564.5181052,900,544
3881,1,17,24.63969828,200,126
3882,0,28,87.99010941,600,291
3883,1,0,35.6504208,200,140
3884,0,1,254.7063042,1000,246
3885,0,0,361.9594621,800,369
3886,1,29,78.86872645,900,555
3887,0,2,101.7503854,2300,823
3888,0,3,1542.16513,2200,861
3889,1,50,114.4530405,200,28
3890,0,0,676.2962264,1700,730
3891,0,11,270.4302879,1700,787
3892,1,5,10.97301028,200,173
3893,0,2,816.9044878,1200,574
3894,0,0,904.2253946,2200,813
3895,0,1,13.75568506,1000,423
3896,0,1,854.7797335,2800,754
3897,1,3,1302.728293,1600,583
3898,0,252,182.8157876,800,405
3899,0,1,1.347297537,800,29
3900,0,7,328.2847328,400,136
3901,1,0,1086.116004,1300,9
3902,0,0,501.31348,1400,980
3903,0,2,584.961567,600,219
3904,0,0,590.6645074,900,306
3905,0,0,181.8998837,200,284
3906,0,4,1557.71376,2200,695
3907,0,0,587.5551264,600,488
3908,1,468,210.5376861,300,47
3909,0,30,256.0093662,500,683
3910,1,59,177.292217,1500,541
3911,0,1,495.872116,1300,768
3912,0,50,21.16797818,700,415
3913,0,1,1067.532748,1600,784
3914,1,30,51.88424674,200,264
3915,0,0,197.8765667,1600,722
3916,0,2,209.3822772,1500,835
3917,0,2,560.5211763,1300,594
3918,0,3,746.1659079,900,224
3919,0,28,760.6350857,800,257
3920,0,1,207.2628583,900,288
3921,0,0,99.44014673,1200,579
3922,1,8,751.2830753,1000,267
3923,0,12,189.366886,900,264
3924,0,1,1130.330366,1200,638
3925,0,0,1091.640769,1100,446
3926,1,17,407.6930835,1000,425
3927,0,0,106.1518044,2000,877
3928,0,0,177.892307,300,406
3929,0,3,549.800821,1200,688
3930,1,47,123.0287393,200,153
3931,0,6,191.5504942,200,190
3932,1,20,74.96575912,200,112
3933,0,0,693.2020543,800,642
3934,1,0,438.7798704,800,308
3935,0,0,849.7095525,1500,947
3936,1,4,18.8676878,200,39
3937,0,0,417.8063348,1400,794
3938,0,0,631.72717,1600,719
3939,0,0,112.6004573,200,116
3940,1,8,504.1526415,900,492
3941,0,108,111.6955055,200,192
3942,1,31,313.730426,700,104
3943,1,45,793.7845091,800,262
3944,1,10,111.1090775,1000,250
3945,0,14,817.0279735,1200,702
3946,1,9,578.3426388,600,352
3947,1,40,440.507947,600,365
3948,1,0,27.6667035,1300,206
3949,0,2,119.4878707,700,237
3950,1,3,351.369522,800,441
3951,0,25,295.686542,300,84
3952,1,582,137.5321608,200,69
3953,1,2,134.07476,1000,449
3954,0,1,749.722038,2100,871
3955,0,0,785.0851796,1400,798
3956,0,1,837.9049494,1000,199
3957,1,0,534.5327808,600,289
3958,0,0,1761.918899,2200,999
3959,0,0,1091.608686,1700,840
3960,0,1,3.260815971,1100,41
3961,0,3,370.3572509,400,607
3962,0,1,366.8019197,1400,830
3963,0,0,364.478672,2400,935
3964,1,7,129.3582521,900,472
3965,1,0,320.2708519,700,482
3966,0,0,171.7097507,900,211
3967,0,0,1090.799078,1100,621
3968,0,0,1424.348481,1500,703
3969,0,0,166.445565,2100,895
3970,0,5,10.41583276,700,639
3971,0,0,698.7211261,1100,985
3972,0,391,57.19737274,1100,426
3973,0,1,90.34679148,200,324
3974,1,10,627.0196898,1200,171
3975,0,0,1254.070205,1300,835
3976,1,1,190.4595469,200,38
3977,0,6,206.0332448,800,331
3978,0,27,1147.920813,1200,456
3979,1,1,399.5969774,500,173
3980,0,0,70.08247852,900,552
3981,0,10,86.6750145,1200,594
3982,1,6,537.3956786,600,135
3983,0,1,1081.71435,1700,612
3984,0,3,111.5788935,700,822
3985,0,0,109.5427053,200,370
3986,0,0,236.51557,400,52
3987,1,33,1456.679641,1600,642
3988,0,1,948.9703756,1000,873
3989,0,1,1425.45413,2500,821
3990,1,0,371.1217375,400,348
3991,1,7,220.8506798,400,195
3992,0,0,325.2179359,400,163
3993,0,0,487.9263584,1000,374
3994,0,5,663.1641338,1200,290
3995,0,3,306.9796954,800,248
3996,1,0,118.943543,900,89
3997,0,2,0.397912199,1000,606
3998,1,40,169.1787137,700,421
3999,0,2,461.5258246,500,229
4000,0,2,777.7734688,800,371
4001,0,0,192.9462569,1000,658
4002,0,1,26.40742976,700,224
4003,0,20,217.6124376,600,24
4004,0,14,1284.449163,1800,991
4005,0,11,429.2082813,800,630
4006,0,0,241.4295765,1000,574
4007,0,0,40.99902418,2100,685
4008,1,13,995.1107001,1200,455
4009,0,27,1865.790011,2100,950
4010,1,8,382.3602456,600,29
4011,0,4,918.1381263,1300,546
4012,1,4,222.3177688,300,361
4013,0,9,905.5743523,1600,504
4014,0,1,294.5571644,1200,556
4015,0,3,1013.419228,2500,809
4016,0,0,543.637759,700,344
4017,0,5,97.78741769,200,161
4018,0,3,1619.414076,2200,830
4019,0,1,264.9949327,2100,916
4020,1,2,164.8631694,1000,95
4021,1,49,1316.808015,1700,965
4022,0,0,1305.95085,1800,887
4023,1,51,435.6255239,1000,344
4024,0,8,502.8485342,700,248
4025,0,4,550.7341609,800,402
4026,1,3,761.7818224,800,293
4027,0,1,1526.578976,1800,733
4028,1,37,115.9963235,800,162
4029,0,0,810.0845075,1200,945
4030,1,2,591.8377618,1700,644
4031,0,1,472.2862373,1600,933
4032,0,14,237.9554906,1200,391
4033,0,2,751.2687782,900,289
4034,0,4,29.30005509,200,341
4035,1,6,109.3401847,200,104
4036,1,46,763.2585539,800,363
4037,1,5,52.30944126,200,89
4038,0,0,883.3292313,2000,908
4039,1,0,192.5944434,1100,103
4040,0,4,656.9732554,1000,315
4041,0,179,291.2026777,400,106
4042,1,0,397.741419,700,83
4043,0,0,1263.636935,1400,839
4044,0,0,173.7078629,200,33
4045,0,0,31.23730855,1000,306
4046,0,1,429.375566,2400,800
4047,0,11,1435.55536,1900,629
4048,0,70,224.8813635,1700,723
4049,0,0,127.7370539,400,113
4050,0,1,952.92325,1100,631
4051,0,16,335.3604692,600,249
4052,0,12,334.140396,1600,503
4053,0,0,164.1087491,200,49
4054,1,63,76.27706849,300,69
4055,1,46,241.1781989,500,39
